Date,Last Price,SPY_Return,Portfolio_PnL,Rolling_Mean,Rolling_Std,VaR_99
2011-03-08,132.58,0.008749904892338067,8749.904892338067,0.000595436501643869,0.010982690521323873,24954.122243886413
2011-03-09,132.39,-0.0014330969980390629,-1433.0969980390628,0.0006137361125152996,0.010992485864731895,24958.61000932774
2011-03-10,129.9375,-0.018524813052345213,-18524.813052345213,0.0006076572541896659,0.010993198711515446,24966.347197252802
2011-03-11,130.84,0.006945646945647033,6945.646945647032,0.0005325186810033231,0.011059581799415344,25195.915925847337
2011-03-14,130.05,-0.00603790889636191,-6037.90889636191,0.0005284370381165889,0.011057015362377142,25194.02714338639
2011-03-15,128.56,-0.011457131872356863,-11457.131872356862,0.0004805760992066848,0.011059447945074066,25247.547115881713
2011-03-16,126.175,-0.018551649035469908,-18551.64903546991,0.0004368824991297253,0.0110850198478756,25350.729857676197
2011-03-17,127.85,0.013275212997820418,13275.212997820418,0.00039915993588328515,0.011133615999119145,25501.50397405463
2011-03-18,127.76,-0.0007039499413373784,-703.9499413373784,0.0004307897177702293,0.011158991452505833,25528.90632420663
2011-03-21,129.74,0.01549780839073267,15497.80839073267,0.00039992751707857723,0.011151384720912236,25542.07262102712
2011-03-22,129.29,-0.003468475412363281,-3468.475412363281,0.0004813378801875428,0.011187103345803761,25543.756204998215
2011-03-23,129.66,0.0028617835872843944,2861.7835872843943,0.00047396860024298527,0.011189103806935358,25555.77925344336
2011-03-24,130.9,0.0095634737004473,9563.4737004473,0.00048774749627236334,0.011189918026737775,25543.89451592034
2011-03-25,131.3,0.0030557677616500634,3055.767761650063,0.0005006801579506854,0.011198562653755108,25551.072263925667
2011-03-28,130.98,-0.0024371667936026187,-2437.166793602619,0.0005101756463174354,0.011199723294153502,25544.276828882244
2011-03-29,131.86,0.006718582989769573,6718.582989769573,0.0005140555992452396,0.011198528705873555,25537.61784804903
2011-03-30,132.77,0.006901258910966046,6901.258910966046,0.0005135795038538906,0.011198261312995917,25537.471894587954
2011-03-31,132.59,-0.0013557279505912456,-1355.7279505912456,0.0005085869164077716,0.011195121109246227,25535.15927571693
2011-04-01,133.15,0.004223546270457845,4223.546270457845,0.0004937332198293873,0.011195121343629613,25550.013517552605
2011-04-04,133.26,0.0008261359369130528,826.1359369130528,0.0005334768672768102,0.011190636448465435,25499.8364437747
2011-04-05,133.24,-0.00015008254539983223,-150.08254539983224,0.0005228408905783657,0.011189083319610937,25506.859302464374
2011-04-06,133.66,0.0031522065445810377,3152.2065445810376,0.0004960560479885911,0.011182619596315056,25518.607276106388
2011-04-07,133.32,-0.002543767768966032,-2543.7677689660322,0.0005023077014358401,0.011183670050743694,25514.799345085972
2011-04-08,132.86,-0.003450345034503255,-3450.3450345032547,0.0004891261162460627,0.01118531694080903,25531.812169478024
2011-04-11,132.46,-0.003010687942194834,-3010.6879421948342,0.00042992708944193935,0.0111667562696833,25547.832618468034
2011-04-12,131.47,-0.007473954401328808,-7473.954401328809,0.00041458373531322887,0.011168846108706637,25568.03766516577
2011-04-13,131.46,-7.606298014750656e-05,-76.06298014750656,0.00044833702315766246,0.011131996573206519,25448.559538751244
2011-04-14,131.56,0.0007606876616461644,760.6876616461644,0.0004329523422826491,0.011130044949638493,25459.404064287854
2011-04-15,132.04,0.003648525387655699,3648.525387655699,0.0004002718644841958,0.01111698005061912,25461.691042028033
2011-04-18,130.56,-0.011208724628900213,-11208.724628900212,0.0004221459130897491,0.011117973815738457,25442.128836795146
2011-04-19,131.31,0.0057444852941177516,5744.485294117751,0.00036537665355972803,0.011141051943825976,25552.58585053841
2011-04-20,133.1,0.013631863529053323,13631.863529053324,0.00036216057721843287,0.011139375819947136,25551.902679657534
2011-04-21,133.78,0.005108940646130877,5108.940646130877,0.0004318753068605572,0.011167744464785766,25548.18328662518
2011-04-25,133.64,-0.0010464942442817149,-1046.4942442817148,0.0005469134592267038,0.011066340948197553,25197.245279023773
2011-04-26,134.791,0.00861269081113436,8612.69081113436,0.0005123426071651748,0.011057727140737786,25211.777418413876
2011-04-27,135.67,0.0065212069055053945,6521.206905505394,0.0004972875905470881,0.011044063098848367,25195.04512023171
2011-04-28,136.11,0.003243163558635187,3243.163558635187,0.0005910554332902236,0.010994990177118632,24987.116590349633
2011-04-29,136.43,0.0023510396003232348,2351.039600323235,0.0005522658571197145,0.01096832052976012,24963.863289086246
2011-05-02,136.22,-0.001539250897896416,-1539.2508978964158,0.0006557290101200932,0.010861865053809141,24612.747665927305
2011-05-03,135.73,-0.003597122302158362,-3597.122302158362,0.0006733977383188412,0.010854656285201372,24578.308834203417
2011-05-04,134.83,-0.00663081116923292,-6630.811169232919,0.0007917947310482321,0.010643103784618867,23967.767131495897
2011-05-05,133.61,-0.00904843135800637,-9048.43135800637,0.0008248418853371406,0.010606972910018353,23850.666993892846
2011-05-06,134.2,0.004415837137938583,4415.837137938583,0.0006124842195851441,0.010264187605205317,23265.586794540595
2011-05-09,134.72,0.003874813710879277,3874.8137108792766,0.0006415112045005347,0.010264643214146855,23237.619714517743
2011-05-10,135.87,0.008536223277909816,8536.223277909816,0.000601066403399996,0.01023171926949851,23201.47196698057
2011-05-11,134.44,-0.010524766320747836,-10524.766320747836,0.0006849345830165312,0.010210379368311477,23067.959753605333
2011-05-12,135.08,0.0047604879500149355,4760.487950014935,0.0007152555539435576,0.010165512891915952,22933.263750699876
2011-05-13,134.04,-0.007699141249630004,-7699.141249630004,0.0007321902092294366,0.010168723632785058,22923.798395608937
2011-05-16,133.19,-0.006341390629662769,-6341.390629662768,0.0007558034731032288,0.010142122187962871,22838.300917126635
2011-05-17,133.17,-0.00015016142353041495,-150.16142353041494,0.0007532137112963215,0.010143858240665635,22844.92934144784
2011-05-18,134.36,0.008935946534504913,8935.946534504912,0.0009036510040417131,0.00984488072616015,21998.9663434466
2011-05-19,134.68,0.0023816612086930977,2381.6612086930977,0.000880811937287786,0.00981946279444162,21962.674458784608
2011-05-20,133.61,-0.007944757944757908,-7944.757944757907,0.00094184387470378,0.009780955000923588,21812.05999778394
2011-05-23,132.06,-0.011600928074246064,-11600.928074246063,0.0009060540732654778,0.009797088097770584,21885.380994773946
2011-05-24,131.95,-0.0008329547175527363,-832.9547175527363,0.0008836908736843663,0.009819294353995632,21959.403671314605
2011-05-25,132.39,0.003334596438044679,3334.596438044679,0.0007463663329703553,0.009598934072070638,21584.093538649362
2011-05-26,133.0,0.004607598761235954,4607.598761235954,0.000809939460506572,0.009563024601200638,21436.98248989679
2011-05-27,133.51,0.0038345864661653017,3834.5864661653018,0.0008956284023060804,0.009500236590651407,21205.226793240825
2011-05-31,134.9,0.010411205153172176,10411.205153172175,0.0008068097687231459,0.0093670860921813,20984.29104778035
2011-06-01,131.87,-0.022461082283172673,-22461.082283172673,0.0008346777380714459,0.009385310132103069,20998.81853496049
2011-06-02,131.73,-0.0010616516266021003,-1061.6516266021004,0.0008853807849662143,0.009223034478137476,20570.605865454276
2011-06-03,130.42,-0.009944583618006542,-9944.583618006542,0.0009309375860613786,0.009184945745519354,20436.441422208034
2011-06-06,129.045,-0.010542861524306057,-10542.861524306058,0.0008483115883037323,0.009189514393222775,20529.695683837774
2011-06-07,128.96,-0.0006586849548605445,-658.6849548605445,0.0008275244978621075,0.009209438741744106,20596.833740103648
2011-06-08,128.42,-0.004187344913151536,-4187.344913151536,0.0007079637797305485,0.009031510285989738,20302.47097345966
2011-06-09,129.4,0.007631210091886054,7631.210091886053,0.0006717915874347908,0.009032940505942489,20341.970354901918
2011-06-10,127.6,-0.01391035548686248,-13910.35548686248,0.0007085527516535386,0.00904252079497833,20327.49627571439
2011-06-13,127.7,0.0007836990595611049,783.6990595611048,0.0005619233743782157,0.008980718562593257,20330.352161069724
2011-06-14,129.32,0.012685982772122184,12685.982772122185,0.0005664867420450319,0.008980539528353983,20325.372297480993
2011-06-15,127.02,-0.017785338694710773,-17785.338694710772,0.0006107998049663176,0.009012971370059674,20356.50698056297
2011-06-16,127.3,0.0022043772634230407,2204.377263423041,0.0005543186963083948,0.009083839078605476,20577.85103233456
2011-06-17,127.05,-0.0019638648860957897,-1963.8648860957896,0.0005745566960135742,0.009081848479164956,20552.982205852863
2011-06-20,127.7,0.0051160960251870335,5116.096025187034,0.0006327635289025455,0.009018285088043866,20346.90481316252
2011-06-21,129.45,0.013703993735316944,13703.993735316944,0.0006656400696155047,0.00901959287415041,20317.070637878216
2011-06-22,128.67,-0.006025492468134441,-6025.492468134441,0.0007867382014733706,0.008990436116208887,20128.143744169163
2011-06-23,128.301,-0.002867801352296584,-2867.801352296584,0.0007459726680186321,0.008998154608874077,20186.865176626372
2011-06-24,126.81,-0.011621109734140656,-11621.109734140655,0.0007470168170952736,0.00899771830347739,20184.806029417716
2011-06-27,127.94,0.008910969166469496,8910.969166469496,0.0008240327966465752,0.0088063284695569,19662.550716612455
2011-06-28,129.61,0.013052993590745743,13052.993590745742,0.0008976768652326141,0.008796622181925616,19566.326446430543
2011-06-29,130.72,0.008564154000462842,8564.154000462842,0.0009677148423082494,0.008823485015995784,19558.780766284755
2011-06-30,131.97,0.009562423500611983,9562.423500611983,0.0010237698234327164,0.008827066034329404,19511.05647954761
2011-07-01,133.92,0.014776085473971357,14776.085473971356,0.0010357964254586473,0.008836676487895073,19521.38713574274
2011-07-05,133.81,-0.0008213859020309577,-821.3859020309577,0.0009690137254569926,0.008667197691455924,19193.90319795318
2011-07-06,133.97,0.0011957252821164222,1195.7252821164222,0.0009260514389230625,0.008649255870735369,19195.126567997424
2011-07-07,135.36,0.010375457191908799,10375.4571919088,0.000900972451287064,0.008639302323262014,19197.05014162962
2011-07-08,134.4,-0.007092198581560294,-7092.198581560294,0.0009398807268868588,0.008660038911311662,19206.38238355398
2011-07-11,131.97,-0.018080357142857162,-18080.357142857163,0.0008511583270806589,0.008628066175898352,19220.72507830416
2011-07-12,131.4,-0.004319163446237728,-4319.163446237728,0.0007791651859431168,0.008710579258653805,19484.672354090406
2011-07-13,131.84,0.0033485540334854402,3348.5540334854404,0.0007608306302694455,0.008716488915537767,19516.75482749239
2011-07-14,130.93,-0.0069023058252426495,-6902.305825242649,0.0008843634313778588,0.008530729896057293,18961.08192633167
2011-07-15,131.69,0.005804628427403813,5804.628427403813,0.0008331277314220968,0.008538906393900666,19031.33900466246
2011-07-18,130.61,-0.008201078289923225,-8201.078289923225,0.0008119805074115143,0.008519924401526002,19008.32751106718
2011-07-19,132.73,0.016231528979404164,16231.528979404164,0.0008311673446942995,0.008494061790581285,18928.975243796012
2011-07-20,132.65,-0.0006027273412189116,-602.7273412189115,0.0008067687197881561,0.008440648894684816,18829.11689188704
2011-07-21,134.49,0.013871089332830877,13871.089332830878,0.0007696787923255104,0.008426318996240544,18832.870490568628
2011-07-22,134.58,0.0006691947356680661,669.1947356680661,0.0007835002568029252,0.008445017811126478,18862.54897434819
2011-07-25,133.83,-0.005572893446277316,-5572.893446277316,0.0007865355871977311,0.008444839094103361,18859.0978859866
2011-07-26,133.33,-0.003736083090487896,-3736.0830904878962,0.0007900620322382604,0.008441986787257976,18848.935982980198
2011-07-27,130.6,-0.020475511887797282,-20475.51188779728,0.0007946070078254195,0.008439231455949835,18837.981148262068
2011-07-28,130.22,-0.0029096477794793296,-2909.6477794793295,0.000713430320687686,0.008545591017943364,19166.58717632736
2011-07-29,129.33,-0.0068345876209490175,-6834.587620949018,0.0006114679787762616,0.008434985013391159,19011.24147469261
2011-08-01,128.78,-0.004252686924920868,-4252.686924920868,0.0006032853572743742,0.008441234791010761,19033.96325307309
2011-08-02,125.49,-0.025547445255474477,-25547.44525547448,0.000559541406937015,0.008437936007328518,19070.033085004343
2011-08-03,126.17,0.00541875846681017,5418.75846681017,0.00046160054155643815,0.008597430914070251,19539.01458760389
2011-08-04,120.26,-0.04684156297059516,-46841.562970595165,0.0004995095142805685,0.008598314426591336,19503.160972354875
2011-08-05,120.08,-0.0014967570264428076,-1496.7570264428077,0.0002907894293851618,0.009099117842919306,20876.924020137245
2011-08-08,112.26,-0.06512325116588935,-65123.25116588935,0.0003066446555982805,0.009092506921698044,20845.689491395595
2011-08-09,117.48,0.04649919828968474,46499.19828968474,0.00015560660087910572,0.009837120285841527,22728.957262772357
2011-08-10,112.29,-0.04417773237997957,-44177.73237997957,0.0003661230646691349,0.010256275642570714,23493.541972002102
2011-08-11,117.33,0.04488378306171503,44883.78306171503,0.00020119525215188584,0.010634299358581338,24537.884452597686
2011-08-12,118.12,0.006733145828006437,6733.145828006437,0.00038257693596369834,0.01100326017147862,25214.833971473847
2011-08-15,120.62,0.0211649170335253,21164.9170335253,0.00036036856232024616,0.010984727425825543,25193.928731667125
2011-08-16,119.59,-0.008539214060686473,-8539.214060686472,0.00043772829432878836,0.011062905731880414,25298.438935745442
2011-08-17,119.67,0.0006689522535328063,668.9522535328063,0.0004731588322020825,0.011019657947320469,25162.39900620415
2011-08-18,114.51,-0.04311857608423164,-43118.57608423164,0.0004888120234928173,0.011017135193155154,25140.877011124205
2011-08-19,112.64,-0.016330451488952957,-16330.451488952956,0.00033145536074428474,0.011354127390887765,26082.194756636345
2011-08-22,112.73,0.0007990056818181213,799.0056818181213,0.0003256386498375563,0.011362319119855316,26107.068278811457
2011-08-23,116.44,0.03291049410094904,32910.494100949036,0.0003132940679974072,0.011360112615322037,26114.27976352155
2011-08-24,118.08,0.014084507042253502,14084.507042253503,0.0004717436713598588,0.011536753794042115,26366.758990742615
2011-08-25,116.28,-0.015243902439024404,-15243.902439024403,0.0004661221822809396,0.011529746819055548,26356.07981845808
2011-08-26,117.97,0.014533883728930164,14533.883728930163,0.0004631289794123581,0.011533743025740522,26368.36958825248
2011-08-29,121.36,0.02873611935237763,28736.11935237763,0.0005213024970649251,0.011567975553533514,26389.83283885418
2011-08-30,121.68,0.002636783124588149,2636.783124588149,0.0005166002172813867,0.01155621359130125,26367.172702804146
2011-08-31,122.22,0.004437869822485174,4437.869822485174,0.0004898985944782451,0.011543514081797686,26364.33084867231
2011-09-01,120.94,-0.010472917689412498,-10472.917689412498,0.0004557637122079412,0.011519048162337949,26341.549491221
2011-09-02,117.85,-0.025549859434430333,-25549.859434430335,0.0004589617700101254,0.011515889513995091,26331.003318561565
2011-09-06,116.99,-0.007297411964361511,-7297.411964361511,0.0003286703950232255,0.011625073397228573,26715.2943881882
2011-09-07,120.29,0.028207539105906676,28207.539105906675,0.00028100415990013297,0.011631839261715099,26778.70037777557
2011-09-08,119.04,-0.010391553745116022,-10391.553745116022,0.00037356745732628437,0.011761428314830734,26987.60629856394
2011-09-09,115.92,-0.02620967741935487,-26209.67741935487,0.00028758151539438393,0.011761236627473718,27073.14630902037
2011-09-12,116.67,0.006469979296066297,6469.979296066297,0.00018522683694478516,0.011879922170126624,27451.60484729994
2011-09-13,117.74,0.009171166538098907,9171.166538098907,0.00019583822328129186,0.011884363248221851,27451.324953548712
2011-09-14,119.37,0.013844063190080025,13844.063190080025,0.00023358408504741223,0.01189787062847581,27445.001957120247
2011-09-15,121.43,0.017257267320097247,17257.267320097246,0.0003087745792938006,0.011924325870456364,27431.35555881256
2011-09-16,121.521,0.0007494029482004727,749.4029482004727,0.00031664265648600364,0.011934895127054477,27448.07524923757
2011-09-19,120.31,-0.009965355782128205,-9965.355782128205,0.0003276956049393429,0.011934007685354332,27434.95780267176
2011-09-20,120.17,-0.0011636605435957348,-1163.6605435957347,0.000307486752437256,0.011947188464746912,27485.82973329198
2011-09-21,116.63,-0.02945826745443958,-29458.267454439578,0.00033534842131912424,0.011935551048029697,27430.89538477069
2011-09-22,112.86,-0.03232444482551655,-32324.44482551655,0.00013495388374193905,0.012013582273826904,27812.81769859001
2011-09-23,113.54,0.006025163919900933,6025.163919900933,2.481652945293655e-05,0.012183921426666243,28319.223178952725
2011-09-26,116.24,0.023780165580412183,23780.165580412184,3.491525986781641e-05,0.012187859490069624,28318.28575396414
2011-09-27,117.54,0.011183757742601719,11183.757742601718,0.00013701246356907638,0.012279460394991731,28429.28412068864
2011-09-28,115.145,-0.020376042198400612,-20376.042198400613,0.00019362833668152922,0.0122976923681239,28415.08215951178
2011-09-29,116.05,0.007859655217334671,7859.655217334671,9.530124665775074e-05,0.012363580648609197,28666.68831076673
2011-09-30,113.15,-0.02498922878069787,-24989.22878069787,0.00015675470043870289,0.01236383987919802,28605.837917514975
2011-10-03,109.93,-0.028457799381352178,-28457.79938135218,-2.3729687211561768e-05,0.012400356465620911,28871.272588357362
2011-10-04,112.34,0.02192304193577721,21923.04193577721,-0.0001372161760158397,0.012530078494425348,29286.537643087107
2011-10-05,114.42,0.018515221648566893,18515.221648566894,-4.4697670256700574e-05,0.012607304159266404,29373.672898552348
2011-10-06,116.49,0.018091242789721962,18091.24278972196,7.014437322984346e-06,0.012656913801905716,29437.370077658554
2011-10-07,115.71,-0.0066958537213495095,-6695.853721349509,7.55179904833736e-05,0.01270836251817679,29488.55413621751
2011-10-10,119.58,0.03344568317345087,33445.68317345087,3.6389954937880995e-05,0.012714113490950002,29541.06093504763
2011-10-11,119.7,0.0010035122930256435,1003.5122930256434,0.00013906423536264744,0.012879445403326884,29823.00619749193
2011-10-12,120.75,0.00877192982456143,8771.92982456143,0.0001586820837206391,0.012877001961951198,29797.704054484264
2011-10-13,120.51,-0.0019875776397515477,-1987.5776397515476,0.00018559680795673562,0.012887984044013416,29796.337473506155
2011-10-14,122.57,0.017094017094017033,17094.017094017032,0.0001579353674062256,0.012885185933738564,29817.489536167428
2011-10-17,120.23,-0.01909113159827025,-19091.13159827025,0.0002787294269895981,0.012901895357426354,29735.567408856594
2011-10-18,122.58,0.019545870415037747,19545.87041503775,0.00016330039275791507,0.012945687732873405,29952.872742608724
2011-10-19,121.13,-0.01182900962636646,-11829.00962636646,0.0002326605945334479,0.013003000320042457,30016.84155614969
2011-10-20,121.66,0.0043754643771154456,4375.464377115445,0.00017799671889939494,0.013024935830357368,30122.53505957084
2011-10-21,123.97,0.018987341772152,18987.341772151998,0.0001835675599900344,0.013026438007713081,30120.458805578095
2011-10-24,125.49,0.012261030894571201,12261.0308945712,0.0002588429590921222,0.013080611791624156,30171.210473506282
2011-10-25,123.049,-0.0194517491433579,-19451.749143357898,0.0003193426082768762,0.013101072162793931,30158.308765294423
2011-10-26,124.3,0.010166681565880076,10166.681565880075,0.0002408598218740816,0.013160610944131937,30375.299469085872
2011-10-27,128.63,0.03483507642799677,34835.07642799677,0.0002784860075970621,0.01317553970504092,30372.40277456557
2011-10-28,128.6,-0.0002332270854388252,-233.2270854388252,0.00041647598838711496,0.013355580474634721,30653.250255360734
2011-10-31,125.5,-0.024105754276827374,-24105.754276827374,0.00038365241945310436,0.01334701622667022,30666.150404249765
2011-11-01,122.002,-0.02787250996015944,-27872.50996015944,0.0002713264937875186,0.013434541804055131,30982.091270788937
2011-11-02,123.99,0.01629481483910089,16294.81483910089,8.28043572399193e-05,0.01349757335771713,31317.246728195623
2011-11-03,126.25,0.018227276393257608,18227.27639325761,0.0001327701371263408,0.013534471782523578,31353.119520413136
2011-11-04,125.481,-0.006091089108910985,-6091.0891089109855,0.00021333864379939138,0.01358210127230024,31383.353776023672
2011-11-07,126.26,0.006208111188148013,6208.111188148014,0.00021771132712209473,0.013579885880627002,31373.82732099176
2011-11-08,127.88,0.012830666877871044,12830.666877871045,0.00022642667624110446,0.013583040708017392,31372.45119786535
2011-11-09,123.161,-0.036901782921488824,-36901.782921488826,0.00029298275898600367,0.013603940149987004,31354.514487515098
2011-11-10,124.32,0.009410446488742341,9410.446488742342,0.00019263176245851453,0.0137849348647601,31875.92215396761
2011-11-11,126.66,0.018822393822393924,18822.393822393922,0.00023586432363436938,0.013796870401566,31860.45580346569
2011-11-14,125.46,-0.009474182851729074,-9474.182851729074,0.00037347165281880466,0.0138100504578583,31753.509870216592
2011-11-15,126.083,0.004965726127849512,4965.7261278495125,0.0003336114820076901,0.01382408427861888,31826.01759011875
2011-11-16,124.08,-0.01588636057200421,-15886.36057200421,0.0002946170213124359,0.013797079631539593,31802.189847491885
2011-11-17,122.105,-0.01591715022566087,-15917.15022566087,0.00021998431895314363,0.01383404031666547,31962.805961116857
2011-11-18,121.979,-0.0010318987756439135,-1031.8987756439135,0.00015964101524893737,0.013871495538795395,32110.28314119474
2011-11-21,119.661,-0.019003271054853665,-19003.271054853667,0.0002135049335834194,0.013840460779793973,31984.221577235927
2011-11-22,119.19,-0.003936119537694016,-3936.1195376940163,7.830951119730667e-05,0.013862507332707264,32170.704951121807
2011-11-23,116.56,-0.022065609531000896,-22065.609531000897,0.00010915405134935963,0.013844880343366152,32098.853901790313
2011-11-25,116.34,-0.0018874399450926616,-1887.4399450926614,8.703061036803295e-06,0.013914406017251664,32361.045795737682
2011-11-28,119.71,0.02896682138559381,28966.821385593812,2.3626908614482912e-05,0.013910346670207185,32336.678494793097
2011-11-29,120.05,0.0028401971430958017,2840.197143095802,5.450991245126469e-05,0.013966111643399073,32435.524217787206
2011-11-30,124.99,0.041149521032902925,41149.52103290292,1.4635265935638575e-05,0.013943763338818116,32423.408933452498
2011-12-01,124.97,-0.00016001280102406756,-160.01280102406756,0.00016846311508030487,0.01418349304682053,32827.27578086368
2011-12-02,124.86,-0.0008802112507001469,-880.2112507001469,0.0001720544903551735,0.014183294954969157,32823.22357503151
2011-12-05,126.22,0.010892199263174751,10892.19926317475,0.00016625277210375832,0.014183428081398526,32829.33499166886
2011-12-06,126.26,0.00031690698779907045,316.90698779907046,0.00019516716876567352,0.014197947117027685,32834.19692267597
2011-12-07,126.73,0.003722477427530402,3722.4774275304017,0.0001808604943158314,0.014196007316325232,32843.9909458856
2011-12-08,123.95,-0.02193640022094212,-21936.40022094212,0.00017247955722569453,0.014193284331208263,32846.037272337824
2011-12-09,126.05,0.01694231544977809,16942.31544977809,8.216326225452209e-05,0.01426195305501518,33096.10090695032
2011-12-12,124.21,-0.014597381991273362,-14597.381991273362,0.00014640008988536256,0.01430168560246402,33124.29580660731
2011-12-13,123.05,-0.009339022622977144,-9339.022622977145,0.00010636301238950808,0.01432897720035267,33227.822634830605
2011-12-14,121.74,-0.010646078829743999,-10646.078829744,4.5734991648925585e-05,0.014336777080529623,33306.59589023861
2011-12-15,122.185,0.003655331033349807,3655.3310333498066,1.9814672484411934e-05,0.014350273817498186,33363.91431475643
2011-12-16,121.59,-0.004869664852477751,-4869.664852477751,2.478193386640326e-05,0.014351320595643176,33361.38222348663
2011-12-19,120.29,-0.01069166872275673,-10691.66872275673,-2.0057881241742683e-05,0.014349021157362427,33400.87274523887
2011-12-20,123.93,0.0302602045057776,30260.204505777598,-7.526573964022676e-05,0.014363473003217988,33489.700624519406
