SPY Return,Portfolio P&L,VaR,VaR (Age-Weighted)
0.029811396070801535,29811.396070801537,44640.62241893241,41083.88233857404
0.0019347043519678192,1934.7043519678193,44640.62241893241,40824.47274586967
0.008819813427349867,8819.813427349867,44640.62241893241,40557.04017607136
0.008900956802934273,8900.956802934274,44640.62241893241,40281.33649586691
0.0007908890004155433,790.8890004155433,44640.62241893241,39997.105897718
-0.013210441996490846,-13210.441996490847,44640.62241893241,39704.084662512934
0.010281023013900409,10281.023013900409,44640.62241893241,39402.000914878845
-0.004928076105021501,-4928.0761050215015,44640.62241893241,39090.57437092617
0.01577138957141259,15771.389571412592,44640.62241893241,38769.51607819146
0.0016066148952424062,1606.6148952424062,44640.62241893241,38438.52814753712
0.0026589520631685993,2658.952063168599,44640.62241893241,38097.30347675945
-0.0025806465934916254,-2580.6465934916255,44640.62241893241,37745.525465648454
0.002424433205686867,2424.433205686867,44640.62241893241,37462.57892859432
0.008633147144702875,8633.147144702876,44640.62241893241,37226.03230288879
0.0005419424899412345,541.9424899412345,44640.62241893241,36982.169802161436
0.0023965068869944064,2396.506886994406,44640.62241893241,36730.76516223633
-0.0051867737724977095,-5186.77377249771,44640.62241893241,36471.585121076416
0.0038732715554486976,3873.2715554486977,44640.62241893241,36204.38920235487
0.010995458899964158,10995.458899964158,44640.62241893241,35928.929492332645
0.005262567917019155,5262.567917019155,44640.62241893241,35644.95040983552
0.0006083650377746115,608.3650377746114,44640.62241893241,35352.18846911682
0.0005320159730275038,532.0159730275038,44640.62241893241,35050.372035386215
-0.0011403810108022165,-1140.3810108022165,44640.62241893241,34739.221072777334
0.008332750282877274,8332.750282877274,44640.62241893241,34418.44688452076
-0.005142954914777241,-5142.95491477724,44640.62241893241,34087.751845080995
-0.00045506257895649543,-455.06257895649543,44640.62241893241,33746.82912400907
-0.003419586143157119,-3419.586143157119,44640.62241893241,33395.362401254504
-0.00038067684802482954,-380.67684802482955,44640.62241893241,33033.02557367248
0.008719112062778272,8719.112062778271,44640.62241893241,32617.999523593982
0.0015840093826814611,1584.0093826814611,44640.62241893241,32152.601649618846
0.013921338518608014,13921.338518608014,44640.62241893241,31672.81002696406
-0.0006691698825860362,-669.1698825860362,44640.62241893241,31178.1794881447
0.002525629035304559,2525.629035304559,44640.62241893241,30668.25109760927
0.0029631846261357624,2963.1846261357623,44640.62241893241,30142.55172592327
0.0012566994815992338,1256.6994815992339,44640.62241893241,29807.529182981576
-0.0074076884502408385,-7407.688450240838,44640.62241893241,29633.84336966739
0.007407688450240931,7407.688450240931,44640.62241893241,29454.78583016823
-0.001256699481599282,-1256.6994815992819,44640.62241893241,29270.19042862271
-0.004671000151676085,-4671.000151676085,44640.62241893241,29079.88589094691
0.011004918738721616,11004.918738721615,44640.62241893241,28883.695645920317
0.0026499415416693785,2649.9415416693782,44640.62241893241,28802.4724175173
0.00043975374499352724,439.7537449935272,44640.62241893241,28727.394883418703
-0.003214658073642739,-3214.658073642739,44640.62241893241,28649.995363729424
0.004393709184047479,4393.709184047479,44640.62241893241,28570.20204446213
0.0021859849837151633,2185.9849837151633,44640.62241893241,28487.94089057832
0.0016782812505772937,1678.2812505772938,44640.62241893241,28403.13557729604
0.002904788387819337,2904.788387819337,44640.62241893241,28315.707419273072
-0.003926015407785765,-3926.015407785765,44640.62241893241,28128.37821986942
0.005168346354487114,5168.346354487114,44640.62241893241,27824.17121237126
-0.003039538120125959,-3039.5381201259593,44640.62241893241,27510.555740723674
-0.004101267507023661,-4101.267507023661,44640.62241893241,27187.240821499356
-0.014733231512984004,-14733.231512984004,44640.62241893241,26853.92647178357
0.006951662368754825,6951.662368754825,44640.62241893241,26517.20606170063
0.009899981858003056,9899.981858003057,44640.62241893241,26212.889723602362
0.0038600244570397967,3860.0244570397967,44640.62241893241,25899.1615399959
7.268762496394753e-05,72.68762496394753,44640.62241893241,25880.331540486666
0.017879615622010642,17879.615622010642,44640.62241893241,25750.175959366945
-0.0010858229746843534,-1085.8229746843533,44640.62241893241,25478.726986238707
0.00577274168410818,5772.74168410818,44640.62241893241,25231.452014474013
-0.0029891133208873296,-2989.11332088733,44640.62241893241,25030.053274813952
0.003912507213966187,3912.5072139661866,44640.62241893241,24822.425708154096
-0.002915143022150081,-2915.143022150081,44640.62241893241,24608.376670360434
-0.001639052567191282,-1639.052567191282,44640.62241893241,24364.597262513973
-0.007229550832721101,-7229.550832721101,44640.62241893241,23743.158987768467
0.0032275444908665646,3227.5444908665645,44640.62241893241,23102.50097256692
0.013937507843781678,13937.507843781677,44640.62241893241,22677.17938807868
-0.003111962338859348,-3111.9623388593477,44640.62241893241,22578.204279614
-0.004970895053289697,-4970.895053289697,44640.62241893241,22476.16808532052
-0.0017100111042591428,-1710.0111042591427,44640.62241893241,22370.976132440646
